266, 3025
1090, 30878
177, 26950
584, 1083
964, 4442
687, 24376
220, 15430
673, 10533
665, 21573
507, 55081
499, 19437
573, 701
1015, 40390
161, 38093
4, 49572
99, 8058
400, 14187
1078, 17866
39, 10470
489, 6235
675, 25228
302, 10860
126, 31592
530, 30809
134, 9917
209, 54816
89, 26033
73, 47206
443, 25310
779, 27395
206, 43749
141, 8680
147, 11378
25, 28676
654, 39635
2, 6894
93, 38099
708, 16596
448, 19496
858, 38479
294, 38479
480, 24432
97, 20728
730, 32764
136, 49650
776, 6919
925, 33887
512, 16581
880, 26231
529, 31822
781, 35116
389, 2690
434, 14045
23, 51720
139, 43524
185, 22800
197, 14537
92, 13741
270, 43181
838, 20486
1160, 35951
328, 49196
834, 16708
246, 18629
1164, 21868
377, 14107
292, 32764
257, 28364
195, 37042
110, 48801
31, 46954
784, 42066
597, 27197
4, 1821
903, 45279
86, 4007
634, 47353
508, 55495
1024, 15355
472, 31750
509, 17574
182, 37667
422, 4647
139, 18477
207, 2158
693, 33626
1050, 51899
898, 14537
49, 38081
54, 26651
248, 6535
397, 40990
1112, 51955
46, 2975
199, 9913
314, 51130
84, 27730
639, 51070
458, 36451
429, 34466
377, 39900
363, 33887
1034, 20811
442, 39830
272, 40984
94, 12093
429, 31518
4, 10640
383, 43477
526, 36451
376, 49451
1063, 3502
333, 25802
389, 49553
195, 44196
764, 14537
1273, 18584
120, 40984
672, 36553
546, 724
179, 22769
69, 24242
287, 47224
104, 31263
399, 17047
439, 28120
308, 27395
959, 49388
914, 50163
338, 14113
258, 21519
158, 19103
587, 20840
483, 16708
83, 54832
490, 29013
349, 46129
279, 49016
15, 48704
429, 46133
11, 42917
515, 38015
195, 54868
328, 15096
80, 45328
427, 52653
365, 5774
824, 16497
345, 28867
505, 42196
279, 16235
105, 29740
1061, 39704
602, 10282
322, 21814
570, 22799
291, 41102
493, 677
459, 48821
229, 23447
372, 23803
389, 37592
116, 1746
291, 17470
277, 9920
24, 16457
32, 30463
812, 30364
1031, 51817
670, 19496
6, 14113
364, 27933
10, 44903
1054, 20472
34, 54121
126, 8585
95, 55417
542, 9917
951, 39629
885, 28315
197, 52821
276, 39442
234, 23356
128, 44574
627, 40818
831, 52331
964, 50392
185, 32924
656, 13576
381, 13622
41, 31399
25, 51489
182, 673
187, 11611
1130, 54837
648, 25506
981, 2845
467, 50392
82, 14113
207, 43346
907, 54947
307, 21023
724, 52331
213, 40229
258, 16030
544, 43181
177, 33405
472, 2835
261, 34733
45, 5836
206, 25106
632, 2184
692, 24637
378, 47205
528, 29607
525, 34298
134, 22253
597, 23252
711, 14113
27, 455
217, 29013
478, 28535
248, 48160
57, 5080
463, 21690
823, 27076
1275, 14537
307, 40689
122, 21712
84, 30502
68, 33910
40, 48078
342, 55383
87, 5026
371, 17788
348, 34115
165, 35958
717, 47133
578, 30668
44, 10860
191, 44028
868, 29156
323, 33701
1051, 35895
151, 16355
1051, 15366
500, 15492
208, 44580
268, 51929
372, 24513
846, 11656
126, 45582
82, 29557
110, 11378
708, 41718
165, 6274
349, 22545
145, 37650
56, 34825
280, 1055
38, 45241
446, 42110
785, 23449
337, 35419
703, 28535
701, 54390
563, 55495
590, 17605
213, 34882
1066, 8917
700, 22952
321, 35842
595, 24637
186, 7601
626, 683
524, 3922
93, 40836
1140, 6362
18, 17495
1287, 48691
639, 12273
711, 3793
650, 17631
63, 51917
870, 10143
512, 44436
20, 47068
231, 20562
99, 25543
386, 53230
323, 18923
609, 17788
363, 8594
561, 26722
448, 14113
1033, 44444
435, 47205
692, 47954
111, 42129
100, 20435
396, 481
1061, 23050
163, 44399
87, 29379
177, 14969
195, 29466
972, 6768
556, 37667
333, 38729
1212, 34074
1175, 54453
583, 606
279, 34843
1500, 5448
44, 12154
373, 55408
215, 14113
307, 4245
62, 49196
646, 7850
475, 44115
163, 28368
162, 51817
25, 41783
183, 2845
656, 42956
707, 37017
518, 55322
508, 26604
201, 15396
391, 53427
660, 32880
53, 41106
363, 36152
26, 2483
308, 30927
131, 13059
226, 52355
954, 15335
174, 22015
233, 46788
591, 20472
175, 33216
1131, 51831
83, 30539
269, 9817
415, 49296
1040, 39060
529, 2664
76, 28755
228, 959
1062, 7158
367, 8162
46, 15366
664, 35576
660, 30033
294, 42798
370, 47205
33, 43764
445, 40586
180, 14000
903, 23866
317, 26159
602, 9920
460, 36152
777, 52750
591, 4442
58, 44614
205, 30802
591, 17788
1174, 2690
290, 53816
404, 18990
600, 21712
56, 15920
898, 40390
473, 26874
856, 52846
49, 48478
146, 43376
591, 2845
114, 13459
386, 52769
337, 6769
251, 37894
205, 22648
429, 21266
606, 17757
952, 29379
326, 35844
434, 51484
885, 43749
95, 23422
1199, 10897
292, 15786
402, 37921
122, 18990
209, 38425
820, 52780
93, 871
1051, 10860
82, 31911
160, 41610
1218, 47884
434, 11468
668, 724
546, 47788
144, 20435
602, 30878
415, 4570
778, 43535
480, 2049
207, 19923
1, 11904
115, 6769
233, 1378
366, 24307
236, 13918
701, 46677
97, 2961
640, 44092
321, 11611
398, 49820
86, 47306
96, 54649
839, 19410
1263, 18006
804, 15408
269, 52324
17, 26203
1012, 2845
435, 32254
715, 40180
732, 52406
674, 28231
495, 583
103, 37243
361, 1109
291, 53561
343, 49090
165, 53558
586, 55357
430, 5874
466, 17788
191, 40830
852, 39830
673, 28080
434, 15786
56, 3025
408, 22737
232, 40147
249, 25415
513, 28535
132, 14993
470, 19702
370, 6769
722, 33270
25, 11378
446, 9378
1132, 39629
466, 4683
667, 11995
56, 15193
724, 1033
167, 10908
404, 55053
412, 37481
255, 12618
184, 5874
536, 46412
889, 52068
270, 9715
389, 47622
156, 181
342, 36604
512, 11301
69, 44574
972, 49858
45, 16297
499, 19409
1078, 9530
611, 31120
44, 16274
248, 6362
69, 4656
121, 25109
247, 661
315, 17686
439, 32449
1304, 45279
332, 3137
456, 49492
390, 48360
324, 9715
581, 21090
389, 23038
622, 30802
559, 53893
197, 20840
168, 5907
518, 7738
356, 47788
74, 29379
287, 3252
93, 17788
380, 24629
395, 8632
200, 54395
505, 43524
943, 29120
546, 48717
55, 26651
891, 6188
976, 12152
548, 41718
510, 5259
741, 37965
43, 52304
710, 20899
262, 48821
630, 42472
717, 29156
331, 20846
879, 47720
126, 22752
602, 37750
842, 5587
702, 51070
602, 7526
65, 32462
209, 35042
501, 19036
157, 39177
554, 29740
278, 39559
20, 26778
361, 14113
356, 47205
289, 53893
1134, 39687
606, 14113
259, 47959
231, 13843
981, 47133
245, 37562
70, 47397
352, 43808
175, 30212
1053, 52846
554, 36563
249, 38772
215, 19496
381, 30364
359, 23058
677, 28854
17, 35731
804, 3756
592, 23170
266, 2628
31, 32101
68, 2788
271, 13340
378, 48732
107, 8585
99, 42877
110, 35582
196, 21712
255, 32372
86, 2690
89, 10860
255, 21605
650, 22799
180, 19895
1265, 14537
46, 43528
1091, 55147
852, 35895
161, 44085
214, 8343
202, 37921
763, 35193
662, 45642
394, 38729
8, 38228
366, 5475
11, 42348
295, 53926
403, 10990
893, 44828
299, 593
367, 33536
754, 44179
192, 47114
502, 2683
424, 19238
196, 25602
1051, 38479
299, 3595
1212, 49451
250, 51070
345, 45083
23, 55383
83, 35619
266, 21775
203, 17788
673, 28790
1365, 34843
182, 10860
93, 2844
544, 39608
797, 29629
2, 54655
33, 50914
1057, 35895
588, 6172
14, 20295
786, 31687
816, 44862
506, 37572
587, 55363
37, 33919
594, 32880
162, 7158
424, 6888
570, 53926
394, 34882
236, 12427
4, 44654
127, 37782
10, 48953
650, 33997
3, 47606
317, 30539
174, 18923
153, 2664
109, 48979
371, 52895
705, 30502
489, 7445
310, 46806
1054, 22459
546, 4442
458, 35576
115, 31263
17, 3700
110, 13198
466, 46490
63, 2024
485, 46210
96, 44372
610, 19345
468, 41718
61, 46586
26, 21713
60, 23038
180, 6228
928, 31853
700, 30764
142, 31452
315, 11611
593, 44745
36, 50080
87, 3272
30, 48132
247, 26134
477, 48720
232, 52265
110, 31592
447, 41936
903, 28535
641, 46700
981, 50392
315, 32924
417, 53748
389, 47533
466, 47354
48, 47205
98, 43729
136, 33723
425, 8656
900, 46506
132, 54121
174, 39236
103, 1360
285, 48092
527, 33606
928, 25423
582, 19569
517, 21617
1234, 31283
82, 19496
733, 47409
139, 26851
850, 12466
123, 275
493, 28713
768, 25608
95, 3139
828, 36246
825, 51395
342, 46102
298, 49013
650, 46317
146, 14484
29, 32824
81, 53210
102, 2158
257, 33606
14, 12154
700, 43181
23, 26702
205, 15786
448, 43181
204, 51776
703, 4896
607, 1344
1077, 18539
912, 31592
435, 8917
1012, 41857
315, 44903
485, 3931
1218, 49451
1151, 20786
38, 46337
527, 52399
322, 47205
464, 50049
602, 39629
1139, 12417
984, 1719
459, 49650
903, 49746
457, 8905
21, 25168
321, 27456
22, 31518
715, 17063
517, 39442
216, 51316
121, 14808
79, 45328
627, 28790
23, 8683
805, 20472
927, 20609
240, 37480
377, 27368
306, 35895
1033, 17788
370, 41417
965, 2845
136, 35026
19, 2502
72, 54607
457, 44473
204, 39177
825, 11363
627, 44467
180, 53680
744, 47068
665, 39978
683, 890
216, 14113
620, 41605
627, 43477
909, 5448
1015, 49593
481, 46763
62, 44683
644, 14537
176, 9565
143, 16923
33, 2502
25, 51531
571, 8720
146, 23084
228, 943
674, 24801
210, 228
573, 734
334, 29287
116, 26281
613, 36323
213, 41280
885, 1719
1051, 22459
1533, 26594
468, 12675
237, 51484
725, 46761
342, 34984
117, 14537
238, 20472
594, 52745
180, 52846
387, 5338
567, 10138
955, 4570
237, 25543
282, 40664
152, 52895
219, 45013
22, 47409
422, 22800
816, 2788
1309, 41614
115, 52846
150, 12835
739, 36369
323, 53408
660, 39060
332, 15994
162, 3652
358, 22459
41, 9386
31, 32787
650, 19569
72, 18833
34, 51656
472, 33696
157, 54730
590, 6888
295, 33216
495, 10764
783, 10860
196, 9948
49, 2844
222, 17213
331, 21605
557, 54832
768, 10521
943, 49388
815, 37606
898, 29156
115, 2196
162, 9530
318, 24323
546, 44591
394, 50229
557, 19410
272, 31673
801, 47533
191, 31338
505, 3952
220, 38015
93, 7516
191, 27684
683, 17306
370, 9913
39, 32367
691, 50763
532, 5338
168, 36249
116, 28676
311, 22799
307, 29740
964, 38479
954, 16477
389, 35731
731, 37667
1273, 2918
124, 28195
1291, 39804
421, 12939
367, 33701
489, 20562
318, 49650
60, 35731
629, 43524
747, 20562
1036, 14537
93, 44028
433, 13770
31, 33036
696, 55081
9, 44522
439, 4840
1178, 8779
64, 32976
83, 3520
678, 55053
743, 25464
142, 41100
440, 33696
364, 15810
1186, 47082
227, 30275
347, 17263
437, 5730
81, 24432
38, 39060
14, 21624
415, 49593
292, 3923
143, 41456
885, 2185
1334, 21573
453, 53253
165, 30275
1039, 1359
1077, 8918
232, 25359
539, 10870
32, 37365
93, 18003
911, 50392
489, 21919
1172, 33975
513, 39938
208, 4867
602, 49746
453, 16753
72, 37396
598, 46210
290, 21047
558, 12933
793, 15160
257, 34803
238, 41519
797, 52780
393, 9423
716, 3824
416, 14597
1179, 5104
910, 2690
180, 54163
970, 39554
261, 53817
1116, 25108
33, 51964
579, 39559
470, 50392
518, 54832
116, 121
219, 29535
318, 55383
89, 18277
456, 36651
209, 54794
225, 46689
602, 30436
602, 24432
188, 10860
58, 19641
435, 30811
893, 21279
544, 42081
234, 15625
889, 16477
1310, 17495
480, 14537
304, 30116
591, 2242
35, 25602
509, 33625
1, 14113
521, 24628
402, 21335
549, 8811
754, 20939
385, 6272
890, 44467
783, 14537
391, 40984
222, 10017
552, 978
558, 30597
1095, 20455
756, 26998
797, 44467
55, 39482
334, 14074
817, 43802
276, 724
797, 34843
187, 20341
87, 51720
315, 3793
925, 16743
106, 2658
945, 14537
583, 50763
548, 31181
738, 22769
96, 10711
393, 46781
18, 19641
965, 38099
852, 20472
127, 33876
877, 5475
480, 25356
591, 25777
685, 29669
587, 1258
228, 263
344, 1573
279, 19730
84, 1372
1174, 7526
104, 54816
200, 28713
431, 31911
254, 13741
344, 3526
618, 26806
627, 683
129, 47338
505, 19643
472, 42294
19, 753
250, 4442
109, 12398
739, 48971
692, 41614
1069, 17000
604, 53631
63, 15431
668, 38180
394, 13720
165, 788
681, 42294
1040, 35313
722, 9084
545, 33876
295, 47321
769, 979
1334, 39629
126, 818
114, 17605
407, 46918
311, 4722
209, 7516
654, 11976
369, 28826
549, 22192
139, 6535
518, 20348
724, 15366
491, 33668
647, 41321
164, 47600
996, 33044
40, 34838
1330, 27877
1033, 39830
948, 54453
526, 55383
126, 20981
427, 54728
162, 15366
714, 37873
1015, 38099
929, 12948
77, 6639
859, 51997
331, 15167
525, 53980
312, 38862
104, 43749
1199, 12903
1289, 2049
460, 32924
1131, 38377
850, 35313
1000, 31555
102, 49386
491, 2664
945, 43224
1078, 39629
199, 6386
311, 14113
97, 17177
763, 11516
138, 42956
33, 33209
730, 12427
150, 19410
575, 32921
69, 19900
420, 22358
109, 37050
411, 12622
160, 25537
1099, 2100
407, 11033
199, 14834
19, 27076
518, 42956
792, 41280
60, 52383
253, 37667
433, 41394
206, 6576
367, 30385
344, 31518
312, 48720
633, 39619
285, 21736
33, 46045
716, 46129
952, 54380
167, 12824
48, 32533
142, 15994
453, 53427
620, 45083
417, 35619
214, 8701
452, 13741
1148, 21226
388, 27451
414, 21047
900, 53296
444, 44614
815, 13076
17, 47613
495, 3526
687, 33975
161, 20846
258, 49388
200, 16083
150, 14113
1045, 8243
338, 29557
401, 9429
228, 314
437, 13287
797, 15396
97, 16192
137, 33027
287, 30307
1015, 15366
177, 3301
57, 34093
68, 52666
249, 33027
420, 40381
658, 2844
193, 30597
31, 8522
150, 40381
815, 15096
44, 32561
464, 24937
161, 1109
103, 8697
783, 52146
153, 31518
87, 23828
730, 52846
50, 43327
331, 52846
525, 2691
513, 38574
282, 28262
179, 41106
277, 15058
437, 7447
41, 38479
31, 5013
472, 39454
154, 41976
945, 24432
542, 20133
95, 157
979, 38377
784, 23252
930, 13489
808, 25362
75, 51661
88, 23313
490, 4648
429, 2664
80, 12742
887, 37365
883, 31911
459, 23459
252, 42006
412, 19588
318, 12798
136, 6235
349, 43825
358, 3964
602, 17495
572, 41783
570, 39377
570, 21023
1075, 42678
246, 28597
826, 30480
760, 49045
377, 43594
20, 55151
807, 43819
82, 7738
599, 16708
191, 2392
61, 22838
353, 14672
526, 21677
389, 39629
821, 1063
738, 44179
366, 9995
154, 38862
127, 6774
846, 53134
678, 17757
876, 28073
322, 9817
427, 47720
238, 19490
161, 37443
127, 14846
1199, 35861
368, 3270
1139, 20457
370, 36994
856, 5746
179, 51929
846, 2179
724, 847
87, 46519
898, 16743
237, 42727
155, 3587
1139, 49291
459, 41605
253, 34803
204, 27505
788, 40020
131, 20472
464, 11611
677, 36323
206, 15678
469, 18122
283, 15494
299, 50392
389, 10282
443, 8112
440, 26146
522, 49291
400, 1359
719, 39830
803, 54469
1, 51861
60, 33027
821, 25608
269, 20754
677, 14537
340, 5649
82, 43749
880, 44596
1134, 52355
682, 5602
334, 20580
1076, 47100
6, 16245
495, 41280
404, 25602
602, 23866
658, 19029
602, 30705
449, 4060
249, 44862
81, 10943
441, 39263
1212, 48117
57, 47959
558, 21995
747, 41804
299, 17623
865, 13741
147, 39177
1212, 47242
397, 35046
411, 35619
1068, 38479
836, 34387
1035, 37667
841, 26231
74, 50262
500, 18093
20, 296
29, 11378
215, 22545
392, 53327
300, 1347
27, 908
369, 42732
1132, 45279
169, 20580
808, 6576
656, 51483
301, 20840
271, 50327
169, 45904
450, 5338
1456, 29629
382, 46501
171, 44800
644, 18569
312, 32924
546, 30811
787, 18122
93, 42690
92, 47409
852, 39900
557, 16881
431, 51531
587, 1109
376, 26168
837, 37683
503, 40381
438, 34413
21, 47285
94, 19626
31, 24661
99, 24323
258, 36276
1015, 51361
701, 50748
320, 10678
727, 37873
268, 31518
196, 1798
674, 33736
910, 2100
331, 38290
510, 34550
949, 10575
464, 53817
633, 41636
847, 46785
415, 12122
562, 32561
535, 18277
22, 7710
752, 31834
466, 9129
151, 16479
684, 52466
67, 46519
68, 51617
733, 39234
514, 49830
1053, 13843
515, 47954
940, 39830
66, 3252
430, 37881
231, 16479
479, 32924
978, 51831
431, 31853
745, 20818
48, 6259
134, 50372
705, 34791
102, 26513
358, 17213
371, 41936
62, 29637
976, 24432
775, 28535
376, 7252
37, 12618
289, 7095
677, 21573
270, 11444
956, 20133
115, 46552
263, 3462
669, 36879
602, 2100
427, 21226
831, 35046
370, 33467
914, 26950
49, 47720
527, 50392
660, 10282
692, 23866
479, 19496
44, 55408
934, 41379
814, 13660
634, 32616
827, 10860
1066, 28315
211, 16479
81, 54837
804, 43854
464, 26970
120, 51484
173, 54835
546, 52331
884, 47593
369, 18629
189, 53815
112, 26010
272, 49572
601, 55509
282, 683
509, 48971
452, 1922
704, 9710
109, 48230
20, 2608
505, 6233
815, 49746
124, 41519
812, 24432
542, 7850
388, 17605
583, 831
554, 20800
211, 52085
535, 14045
195, 19642
167, 14494
279, 23038
518, 19496
66, 53815
537, 29379
410, 12597
339, 7527
287, 11051
735, 35731
181, 52466
1225, 39060
657, 24132
1126, 54700
940, 30811
37, 15994
417, 28790
736, 13587
638, 32612
370, 11459
532, 19940
282, 45013
273, 54301
162, 20037
294, 20472
225, 9228
130, 36612
173, 8550
151, 49013
348, 22192
282, 32372
173, 23716
92, 19940
322, 38425
1371, 49451
602, 16477
388, 7614
217, 45592
454, 18838
268, 18487
174, 23803
745, 30811
413, 29918
119, 55335
18, 33668
36, 28981
90, 13622
58, 5082
249, 19940
656, 38722
397, 52068
407, 26643
191, 20472
484, 4226
569, 10860
744, 29702
351, 11683
230, 7912
426, 24432
203, 21023
808, 3137
439, 35392
695, 44436
1010, 51579
53, 31455
297, 1360
89, 44028
585, 15366
46, 3656
756, 17605
127, 34843
686, 18719
601, 43524
338, 9656
306, 31338
13, 15810
1054, 41857
190, 10764
41, 5463
260, 6639
364, 22648
663, 50956
443, 34984
329, 48051
4, 54110
421, 48720
557, 1460
550, 51070
159, 48801
859, 54868
156, 37208
127, 32909
617, 24489
591, 29156
123, 11611
448, 20840
238, 45441
114, 51316
606, 39830
687, 5858
257, 20535
103, 51130
448, 51556
587, 5463
142, 41936
308, 12420
437, 851
258, 51846
65, 6523
727, 10711
10, 36251
481, 10860
952, 18006
965, 10860
887, 48160
307, 42884
553, 14696
742, 53786
553, 41666
229, 53561
649, 29925
515, 573
581, 14113
852, 50392
782, 40440
109, 45771
142, 36795
632, 11611
418, 23170
374, 21375
20, 41638
1068, 29925
218, 12798
201, 54086
214, 19623
420, 2844
413, 8918
139, 3272
258, 52958
903, 44602
801, 27492
449, 41804
575, 23497
554, 28713
602, 15366
570, 14113
52, 27730
283, 39457
304, 33077
684, 38479
691, 40836
518, 22032
298, 21109
23, 1109
5, 14000
783, 17213
573, 898
670, 14113
700, 28939
134, 21881
860, 16497
173, 18605
711, 22799
303, 15477
644, 51885
804, 22799
683, 1109
1268, 2385
522, 20457
553, 52302
815, 52068
1034, 55147
925, 52846
13, 36251
219, 34387
107, 28535
262, 711
478, 55357
157, 1423
474, 36987
1046, 31418
485, 22069
743, 29925
6, 7323
127, 29379
1389, 34843
204, 40147
1275, 21573
1068, 50392
497, 45106
896, 41321
993, 30116
1194, 19238
250, 40358
318, 10715
34, 46142
918, 31338
295, 10711
126, 26778
769, 5863
782, 4897
710, 31592
434, 42884
761, 21925
24, 35842
1004, 54728
1051, 47788
470, 42066
45, 8380
935, 10259
404, 17605
83, 54747
12, 55493
15, 26702
292, 43626
403, 4994
566, 908
756, 21712
46, 34214
342, 851
29, 24049
69, 46045
349, 27102
583, 739
237, 46501
331, 24856
398, 1993
107, 26439
691, 30811
615, 33027
454, 44983
1052, 46781
221, 16721
644, 32880
22, 30795
1015, 39830
420, 30811
585, 1607
23, 471
29, 42472
525, 15054
812, 54469
23, 38281
658, 38479
355, 2788
1061, 32533
320, 2711
573, 1134
711, 6509
922, 20521
195, 38011
940, 17788
9, 40689
1057, 23793
513, 44683
471, 45585
620, 11942
101, 38099
9, 23192
73, 37650
525, 36451
651, 20793
257, 23954
529, 43749
224, 29094
231, 34733
82, 26146
248, 35556
81, 44152
480, 54837
68, 51043
780, 4442
658, 26341
877, 51933
286, 35556
830, 24801
856, 12427
565, 28195
108, 49041
376, 11611
1068, 30811
142, 10698
430, 41280
135, 42877
492, 13481
393, 42129
802, 28073
820, 10333
755, 16704
625, 31592
425, 24937
218, 2441
328, 21047
437, 32013
255, 37667
322, 14834
40, 8594
759, 35895
1046, 40440
376, 49772
945, 41614
216, 32370
130, 15460
263, 18833
253, 53989
440, 15715
171, 27360
337, 11459
702, 31555
180, 44604
403, 50236
339, 29557
272, 3700
195, 24162
848, 51556
964, 32533
261, 14113
826, 53462
249, 9618
744, 25777
330, 16273
587, 41804
83, 22032
204, 36308
25, 6535
880, 21579
52, 51610
327, 42411
390, 39566
50, 13281
494, 5826
199, 24291
43, 6819
145, 5504
33, 39279
10, 53648
408, 54798
606, 15994
826, 28535
788, 30852
65, 55383
16, 4226
441, 14000
372, 27813
38, 3985
148, 37365
186, 46022
640, 43025
1174, 2100
544, 19409
916, 51933
320, 19529
200, 27386
567, 24077
255, 6172
1139, 46677
743, 11976
583, 40593
961, 44681
535, 33362
949, 2844
606, 30354
117, 45279
14, 24769
657, 45775
1000, 10860
697, 35046
547, 19940
964, 22358
1289, 20455
159, 21861
422, 19513
785, 16860
615, 44683
114, 25441
290, 51899
1038, 17263
163, 30811
1164, 33840
46, 41293
87, 28535
797, 25554
787, 42999
58, 14113
270, 14074
607, 10860
414, 25135
549, 41293
646, 45279
692, 12152
401, 25602
1051, 4442
573, 20562
447, 7997
29, 45592
938, 14597
249, 3137
308, 37050
438, 6973
887, 33216
130, 44988
449, 38722
65, 34146
556, 31593
505, 55509
865, 5863
589, 7563
475, 37050
543, 27802
137, 54869
246, 53522
74, 35341
943, 26449
567, 48944
471, 13076
943, 20786
46, 10191
252, 47397
297, 1063
1045, 41783
547, 21712
36, 46954
166, 43181
903, 53542
79, 2085
627, 42944
89, 31555
26, 2697
2, 637
763, 33876
742, 15011
171, 54301
861, 33077
331, 28221
309, 19337
296, 19496
31, 15193
446, 40990
656, 9530
205, 47129
395, 15355
435, 6259
1072, 28535
204, 22838
825, 34947
800, 24062
546, 47205
72, 123
257, 16708
358, 52466
1186, 3894
92, 47274
15, 38022
464, 21925
435, 25777
89, 22459
192, 19854
763, 20239
258, 2367
182, 52324
330, 34584
115, 50395
548, 34825
370, 31835
139, 48947
400, 22593
976, 54837
847, 10860
150, 23554
337, 12829
551, 24628
1102, 33044
138, 31120
861, 23866
395, 29989
1064, 27299
33, 22267
176, 54837
149, 30307
775, 50640
1470, 17951
273, 55357
482, 30802
520, 51556
81, 15011
781, 46016
346, 26970
935, 16497
674, 26572
238, 54301
811, 54728
416, 20793
162, 39830
561, 21047
797, 22701
274, 37782
161, 13340
296, 38574
156, 30795
98, 6913
239, 47704
602, 16487
861, 29925
415, 10575
1308, 3894
1139, 2404
120, 38394
439, 2058
908, 37606
1090, 16743
376, 15678
56, 46098
339, 53296
547, 41102
445, 49446
512, 3985
373, 48078
542, 19022
408, 42084
1068, 8260
56, 15823
81, 39629
180, 5519
595, 39468
1381, 11516
847, 47532
557, 30212
93, 29715
381, 31568
246, 378
321, 7252
1253, 14537
903, 3931
311, 53817
1287, 41614
221, 30251
198, 51986
119, 34050
182, 420
142, 14045
70, 11431
322, 33868
307, 20800
305, 35619
266, 47972
24, 12742
562, 16274
180, 29557
219, 871
26, 38574
512, 50640
1278, 18719
95, 42676
138, 51556
17, 25362
1163, 44863
49, 19626
68, 52625
282, 34387
279, 46585
208, 26931
309, 8703
606, 31338
400, 50108
304, 51899
508, 43327
570, 17788
74, 9530
357, 4056
570, 43181
122, 31668
63, 46256
134, 233
859, 2961
224, 18749
303, 2690
31, 26753
8, 16479
156, 11431
81, 51021
263, 33625
1052, 39689
904, 43049
96, 47664
67, 38281
115, 36451
572, 37017
415, 6235
837, 49820
602, 2844
163, 2392
305, 46552
585, 24937
1199, 18006
393, 37249
202, 39691
224, 1746
1232, 19807
240, 4570
389, 33027
84, 54277
344, 15408
701, 19940
1123, 41718
930, 23972
316, 13576
142, 46918
466, 20472
214, 23217
232, 31558
306, 19410
145, 20239
108, 13844
522, 21922
153, 9386
253, 17605
91, 14537
97, 48947
646, 18073
40, 26802
815, 42798
454, 5766
119, 2085
176, 44575
490, 46801
544, 31120
31, 43181
